data_publicacao,diario,secao,subsecao1,subsecao2,subsecao3,subsecao4,subsecao5,nome_materia,materia
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO/SUCIVA,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TURISMO,EMPRESA POTIGUAR DE PROMOÇÃO TURISTICA S.A-EMPROTUR,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,AGÊNCIA DE FOMENTO DO RN( AGN ),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,COMPANHIA POTIGUAR DE GÁS (POTIGAS),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,FUNCAÇÃO DE APOIO À PESQUISA DO ESTADO DO RN (FAPERN),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,INSTITUTO DE PESOS E MEDIDAS DO RN (IPEM),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,JUNTA COMERCIAL DO ESTADO DO RN (JUCERN),,,4º TERMO ADITIVO STEEL,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662606
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS","SECRETARIA DO TRABALHO, DA HABITAÇÃO E DA ASSISTÊNCIA SOCIAL",,,,PLP_PUBLICAÇÃO_PRORROGAÇÃO_EDITAL_02,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662661
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS","SECRETARIA DO TRABALHO, DA HABITAÇÃO E DA ASSISTÊNCIA SOCIAL",,,,\PLP_PUBLICAÇÃO_PRORROGAÇÃO_EDITAL_03,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662663
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS","SECRETARIA DO TRABALHO, DA HABITAÇÃO E DA ASSISTÊNCIA SOCIAL",,,,\PLP_REPUBLICAÇÃO-DE-PRORROGAÇÃO_EDITAL_01,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662664
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS","SECRETARIA DO TRABALHO, DA HABITAÇÃO E DA ASSISTÊNCIA SOCIAL",COMPANHIA ESTADUAL DE HABITAÇÃO E DESENVOLVIMENTO URBANO - CEHAB,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS","SECRETARIA DO TRABALHO, DA HABITAÇÃO E DA ASSISTÊNCIA SOCIAL",FUNDAÇÃO DE ATENDIMENTO SOCIOEDUCATIVO DO ESTADO DO RIO GRANDE DO NORTE – FUNDASE/RN,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ASSESSORIA DE COMUNICAÇÃO DO ESTADO (ASSECOM) ,DEPARTAMENTO ESTADUAL DE IMPRENSA (DEI),DEI ASSEJUR,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,RETIFICAÇÃO - ANTÔNIA APARECIDA DA SILVA FERNANDES - SEEC.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662616
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Exoneração de ALEXSANDRA SOARES DE SOUZA - SEPLAN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662623
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Nomeação de MARIA EVANUZA MARTINS DE LIMA - SEPLAN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662624
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Afastamento de BRUNO GIOVANNI DOS REIS - EMPROTUR - LISBOA.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662681
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Agregação de LEONARDO OLIVEIRA FREIRE - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662682
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Cessão de LEONARDO OLIVEIRA FREIRE - PMRN para TRT 21ª Região.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662683
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Afastamento de ADVENES BETHISE CABRAL DA SILVA - EMPROTUR - Reuno Unido.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662684
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Demissão de JÚLIA LIDIANE LIMA DE AMORIM QUEIROZ - SEEC.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662685
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Demissão de MARINALDO GABRIEL DE ASSIS - SEEC.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662686
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Designação de AUGUSTO ALVES DE OLIVEIRA MAUX e outros - PROARTE.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662693
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Exoneração de MARCOS ANTONIO DE MEDEIROS - SEEC.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662694
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONSELHO DE DESENVOLVIMENTO DO ESTADO (CDE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONSULTORIA GERAL DO ESTADO (CGE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONTROLADORIA GERAL DO ESTADO (CONTROL),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.225 - Crédito Suplementar - R$ 3.100.000,00.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662688
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.226 - Crédito Suplementar - R$ 100.000,00.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662689
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.227 - Crédito Suplementar - R$ 90.000,00.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662690
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.228 - Crédito Suplementar - R$ 500.000,00.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662691
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.229 - Crédito Suplementar - R$ 380.313,52.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662692
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DEFENSORIA PÚBLICA DO ESTADO (DPE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE CIVIL DO GOVERNADOR DO ESTADO,,,,GAC - PREGÃO ELETRÔNICO Nº 04-2019-GAC.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662618
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE CIVIL DO GOVERNADOR DO ESTADO,,,,Portaria 275 - Averbação de ORACILDA DA SILVA PACHECO - GAC.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662619
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE CIVIL DO GOVERNADOR DO ESTADO,,,,GAC - PREGÃO ELETRÔNICO Nº 010-2019-GAC.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662620
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE CIVIL DO GOVERNADOR DO ESTADO,CONSELHO ESTADUAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE DO VICE-GOVERNADOR,,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,LEIS,,,,Lei nº 10.604 - Denomina a Central do Cidadao de Assu.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662697
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,LEIS,,,,Lei nº 10.605 - Institui no Calendário do RN o Dia de Santa Teresinha – Padroeira de Tangará.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662698
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,LEIS,,,,Lei nº 10.606 - Reconhece o Município de Tangará como a Capital Gastronômica do Pastel no RN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662699
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,PROCURADORIA GERAL DO ESTADO (PGE),,,,PAUTA DO DIA 17.10.2019,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662633
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA INFRA-ESTRUTURA ,AGÊNCIA REGULADORA DE SERVIÇOS PÚBLICOS DO RN (ARSEP),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA INFRA-ESTRUTURA ,DEPARTAMENTO ESTADUAL DE ESTRADAS E RODAGENS (DER) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA INFRA-ESTRUTURA ,DEPARTAMENTO ESTADUAL DE TRANSITO (DETRAN) ,,,Portaria nº 1126_2019-GADIR.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662705
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA JUSTIÇA E DA CIDADANIA ,CONSELHO ESTADUAL DE DIREITOS HUMANOS E CIDADANIA,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,ACADEMIA DE POLICIA CIVIL- ACADEPOL,,,Port 084 Institui Curso de Policia jud. e estrangeiros,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662671
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,ACADEMIA DE POLICIA CIVIL- ACADEPOL,,,Port 085 Designa Coordenação Curso de Pol Jud,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662675
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,ACADEMIA DE POLICIA CIVIL- ACADEPOL,,,Port 086 Designa Monitoria Curso de Pol Jud,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662676
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,ACADEMIA DE POLICIA CIVIL- ACADEPOL,,,Edital 050 Convoca para Curso de Policia Judiciaria e estrangeiros,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662677
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,CORPO DE BOMBEIROS MILITAR ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,CORREGEDORIA GERAL (SESED),,,Portaria nº 49.2019-CG,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662566
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,CORREGEDORIA GERAL (SESED),,,Portaria nº 40.2019-CG,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662568
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DELEGACIA GERAL DE POLICIA CIVIL (DEGEPOL),,,PORTARIAS DIVERSAS-SP-PCRN,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662622
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DELEGACIA GERAL DE POLICIA CIVIL (DEGEPOL),CONSELHO SUPERIOR DE POLÍCIA - CONSEPOL,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DELEGACIA GERAL DE POLICIA CIVIL (DEGEPOL),CPPC-COMISSÃO DE PROMOÇÃO E PROGRESSÃO DO PESSOAL DA PC,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DIRETORIA DE APOIO LOGISTICO ( DAL ),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,FUNDO ESPECIAL DE SEGURANCA PUBLICA,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,GABINETE DO DELEGADO GERAL(GDG/PC),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,INSTITUTO TÉCNICO-CIENTÍFICO DA POLÍCIA (ITEP) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,POLÍCIA MILITAR DO ESTADO DO RN ,GABINETE DO COMANDANTE GERAL (PM),,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ADMINISTRAÇÃO E DOS RECURSOS HUMANOS ,,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ASSUNTOS FUNDIÁRIOS, COLONIZAÇÃO E APOIO À REFORMA AGRÁRIA ",,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,SEAD - Portarias nºs 1237 e 1238.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662680
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),COMPANHIA DE PROCESSAMENTO DE DADOS DO RN (DATANORTE) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO - (IPERN) ,,,RESOLUÇÃO ADMINISTRATIVA Nº 956 - MARCIA MARIA DE ALBUQUERQUE SOUSA - SEEC - REPUBLICADA POR INCORREÇÃO,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662588
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",CENTRAIS DE ABASTECIMENTO DO RN. (CEASA) ,PROGRAMA FARMACIA DE TODOS -CEASA/RN,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",EMPRESA DE PESQUISA AGROPECUÁRIA DO RN (EMPARN) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",INSTITUTO DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO RN (EMATER) ,,,EXTRATO DE TERMO DE INEXIGIBILIDADE N.º 5/2019 - Retificação,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662581
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",INSTITUTO DE DEFESA E INSPEÇÃO AGROPECUÁRIA DO RIO GRANDE DO NORTE (IDIARN),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CULTURA (SEEC),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",,,,Homologação de renovação do reconhecimento do curso de Turismo - UERN,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662592
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",,,,Portarias quiquenio,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662594
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",FUNDAÇÃO JOSÉ AUGUSTO (FJA) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",INSTITUTO DE FORMAÇÃO DE PROFESSORES PRESIDENTE KENNEDY - (IFESP) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"Extrato de Termo Autorizativo de Dispensa de Licitação nº 78/2019 – Proc. 00610230.000401/2019-03 o: aquisição de MEDICAMENTO, por ordem judicial, para atender aos pacientes atendidos pelas DEMANDAS JUDICIAIS HÓRUS. Valor Global R$ 5.904,00 (Cinco mil novecentos e quatro reais) Beneficiária GLAXOSMITHKLINE BRASIL LTDA. CIPRIANO MAIA DE VASCONCELOS Secretário de Estado da Saúde Pública",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662559
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"Extrato de Termo Autorizativo de Dispensa de Licitação nº 77/2019 – Proc. 00610209.000153/2019-60 aquisição de FÓRMULA NUTRICIONAL, por ordem judicial, para atender aos pacientes atendidos pelas DEMANDAS JUDICIAIS HÓRUS. Valor Global R$ 3.291,84 (Três mil duzentos e noventa e um reais e oitenta e quatro centavos) Beneficiária NUTRIR SAÚDE STORE LTDA. CIPRIANO MAIA DE VASCONCELOS Secretário de Estado da Saúde Pública",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662571
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"O Diretor Geral do Hospital Dr. José Pedro Bezerra, usando das atribuições que nos são conferidas e tendo em vista o que consta o processo: 00610419.000006./2019-14 reconhece a autorização de dispensabilidade, o empenho e pagamento da despesa no valor total R$ 3.980,00 (Três mil novecentos e oitenta reais). em sua atual redação, haja vista a inviabilidade de competição em sua atual para a realização de licitação. Jacques Fiuza Campos Diretor Geral/HJPB",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662572
18/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"O grupo auxiliar de compras (GAC), através da Coordenadoria Geral (COAD, convoca empresas do ramo de material hospitalar, para apresentarem propostas de preços destinados à deflagração de uma Dispensa de Licitação em caráter emergencial, para aquisição de Material médico hospitalar - CNCDO/SESAP. Luiz Carlos da Silva Coordenador Administrativo",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191018&id_doc=662573
