data_publicacao,diario,secao,subsecao1,subsecao2,subsecao3,subsecao4,subsecao5,nome_materia,materia
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS (SEMARH),COMPANHIA DE ÁGUAS E ESGOTOS DO RN (CAERN),,,extrato de convenio,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662341
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS (SEMARH),COMPANHIA DE ÁGUAS E ESGOTOS DO RN (CAERN),,,extrato de contrato,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662381
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS (SEMARH),COMPANHIA DE ÁGUAS E ESGOTOS DO RN (CAERN),,,extrato de contrato,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662382
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS (SEMARH),INSTITUTO DE GESTÃO DAS ÁGUAS DO RN (IGARN),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DO PLANEJAMENTO E DAS FINANÇAS (SEPLAN),,,,"AVISO DE REÍNICIO DE OBRAS,HOMOLOGAÇÃO, ADITIVO DE CONTRATO E TERMO DE INEXIGIBILIDADE DO PROJETOO GOVERNO CIDADÃO",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662380
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DO PLANEJAMENTO E DAS FINANÇAS (SEPLAN),AGÊNCIA REGULADORA DE SERVIÇOS PÚBLICOS DO RN (ARSEP),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DO PLANEJAMENTO E DAS FINANÇAS (SEPLAN),COORDENADORIA DE ESTUDOS SOCIOECONÔMICOS (CES),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DO PLANEJAMENTO E DAS FINANÇAS (SEPLAN),EMPRESA DE GESTÃO DE ATIVOS DO RIO GRANDE DO NORTE (EMGERN),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DO PLANEJAMENTO E DAS FINANÇAS (SEPLAN),INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN (IDEMA),,,DECISÃO ADMINISTRATIVA,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662256
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DO PLANEJAMENTO E DAS FINANÇAS (SEPLAN),INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN (IDEMA),,,DECISOES ADMINISTRATIVAS.,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662264
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE SEGURANÇA PÚBLICA E DA DEFESA SOCIAL,ACADEMIA DE POLICIA CIVIL -ACADEPOL,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE SEGURANÇA PÚBLICA E DA DEFESA SOCIAL,COREGEDORIA GERAL (SESED),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE SEGURANÇA PÚBLICA E DA DEFESA SOCIAL,CORPO DE BOMBEIROS MILITAR,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE SEGURANÇA PÚBLICA E DA DEFESA SOCIAL,DELEGACIA GERAL DE POLICIA CIVIL (DEGEPOL),CONSELHO SUPERIOR DE POLÍCIA - CONSEPOL,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE SEGURANÇA PÚBLICA E DA DEFESA SOCIAL,DIRETORIA DE APOIO LOGISTICO ( DAL ) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE SEGURANÇA PÚBLICA E DA DEFESA SOCIAL,FUNDO ESPECIAL DE SEGURANÇA PUBLICA,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE SEGURANÇA PÚBLICA E DA DEFESA SOCIAL,GABINETE DO DELEGADO GERAL(GDG/PC),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE SEGURANÇA PÚBLICA E DA DEFESA SOCIAL,INSTITUTO TÉCNICO-CIENTÍFICO DA POLÍCIA (ITEP),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE SEGURANÇA PÚBLICA E DA DEFESA SOCIAL,POLICIA MILITAR DO ESTADO DO RN,,,Arquivo,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662278
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE SEGURANÇA PÚBLICA E DA DEFESA SOCIAL,POLICIA MILITAR DO ESTADO DO RN,GABINETE DO COMANDANTE GERAL (PM),,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE ESTADO DE TRIBUTACAO-SUMATI,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / 1 URT,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / 2 URT,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / 3 URT,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / 4 URT,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / 5 URT,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / 6 URT,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / 7 URT,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / CRF,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / GABINETE,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / SIEFI,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO /COFIS,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO/SUCIVA,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TURISMO,,,,"Extrato de Termo de Adesão Ata de Registro de Preços, empresa Comercial JA Ltda, material de expediente no valor de R$ 494,74 (quatrocentos e noventa e quatro reais e setenta e quatro centavos).",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662263
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TURISMO,,,,"Extrato de Termo de Adesão a Ata de Registro de Preços, empresa Diferencial Comércio Atacadista , material de expediente no valor de R$ 1.135,22 ( hum mil, cento e trinta e cinco reais e vinte e dois centavos.",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662265
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TURISMO,EMPRESA POTIGUAR DE PROMOÇÃO TURISTICA S.A-EMPROTUR,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,AGÊNCIA DE FOMENTO DO RN( AGN ),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,COMPANHIA POTIGUAR DE GÁS (POTIGAS),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,FUNCAÇÃO DE APOIO À PESQUISA DO ESTADO DO RN (FAPERN),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,INSTITUTO DE PESOS E MEDIDAS DO RN (IPEM),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,JUNTA COMERCIAL DO ESTADO DO RN (JUCERN),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS","SECRETARIA DO TRABALHO, DA HABITAÇÃO E DA ASSISTÊNCIA SOCIAL",COMPANHIA ESTADUAL DE HABITAÇÃO E DESENVOLVIMENTO URBANO - CEHAB,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS","SECRETARIA DO TRABALHO, DA HABITAÇÃO E DA ASSISTÊNCIA SOCIAL",FUNDAÇÃO DE ATENDIMENTO SOCIOEDUCATIVO DO ESTADO DO RIO GRANDE DO NORTE – FUNDASE/RN,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ASSESSORIA DE COMUNICAÇÃO DO ESTADO (ASSECOM) ,DEPARTAMENTO ESTADUAL DE IMPRENSA (DEI),,,DEI - PORTARIA 016_2019 - Composição CPL-2019-2020.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662391
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ASSESSORIA DE COMUNICAÇÃO DO ESTADO (ASSECOM) ,DEPARTAMENTO ESTADUAL DE IMPRENSA (DEI),DEI ASSEJUR,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Retificação - MARIA RENILDA DO AMARAL ROCHA - SEEC.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662386
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Nomeação de EMMANUEL BEZERRA DE SANTANA - SEEC - Decisão judicial.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662393
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a PETRÔNIO PEREIRA DO LAGO NETO - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662400
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a ADILSON GONÇALVES PEREIRA - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662401
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a LUERBER OSCAR BEZERRA DA SILVA - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662402
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a WESLEY ALVES DE CASTRO e outros - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662403
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a LEONARDO MOURA DE MELO - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662404
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a EDIVAL BEZERRA DE LIMA e outros - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662405
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a ROBSON MICHEL DA SILVA e outro - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662406
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a NILTON DA SILVA CASTRO JÚNIOR - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662407
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a FRANCISCO ROMILDO DA SILVA FERREIRA e outros - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662408
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a JONAS PEREIRA DA SILVA e outros - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662409
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a CARLOS FLÁVIO SOUSA DA SILVA e outros - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662410
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a WILSON FRANÇA DE ARAÚJO E OUTROS - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662411
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a FLÁVIO HENRIQUE BULHÕES ASSUNÇÃO e outros - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662412
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a WELLINGTON CELITON PEREIRA DE OLIVEIRA E OUTROS - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662413
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Concessão de Medalha a GESIEL SILVA DE OLIVEIRA e outros - PMRN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662414
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Promoção de HILTON SOARES LOPES - PM.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662415
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Promoção de FRANCISCO DE ASSIS GURGEL - PM.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662416
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONSELHO DE DESENVOLVIMENTO DO ESTADO (CDE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONSULTORIA GERAL DO ESTADO (CGE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONTROLADORIA GERAL DO ESTADO (CONTROL),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.219 - Crédito Suplementar - R$ 50.000,00.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662387
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.220 - Crédito Suplementar - R$ 25.069.228,00.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662388
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.221 - Crédito Suplementar - R$ 10.438,93.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662389
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.222 - Crédito Suplementar - R$ 150.000,00.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662390
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DEFENSORIA PÚBLICA DO ESTADO (DPE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE CIVIL DO GOVERNADOR DO ESTADO,,,,Portaria 287 - Designação de ROSANE MARTINS DE MELLO FILGUEIRA - Responder pela UNFI.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662399
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE CIVIL DO GOVERNADOR DO ESTADO,CONSELHO ESTADUAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE DO VICE-GOVERNADOR,,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,LEIS,,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,PROCURADORIA GERAL DO ESTADO (PGE),,,,INSTRUÇÃO NORMATIVA Nº 001 - 2019 - PGE - PARCELAMENTOS DA DÍVIDA,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662328
16/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,PROCURADORIA GERAL DO ESTADO (PGE),,,,PAUTA DO DIA 15.10.2019,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191016&id_doc=662376
