data_publicacao,diario,secao,subsecao1,subsecao2,subsecao3,subsecao4,subsecao5,nome_materia,materia
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Nomeação de IRINALDO GOMES DE SOUSA - IPERN..doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662818
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Prorrogação da requisição de JORGE LUIS DE MELO E SOUZA - FJA.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662826
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Convocação e Nomeação de TATIANE CUNHA DE SOUZA e outros - Professores SEEC...doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662827
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Designação de MARIA DO SOCORRO ARAÚJO CUNHA e outro - CES.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662829
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Afastamento de DARLAN DANTAS ALVES DE ARAUJO para frequentar curso - SEEC....doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662831
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Convocação e Nomeação de ZELANI PAULINO DOS SANTOSZELANI e outros - Professores da SEEC.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662834
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONSELHO DE DESENVOLVIMENTO DO ESTADO (CDE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONSULTORIA GERAL DO ESTADO (CGE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONTROLADORIA GERAL DO ESTADO (CONTROL),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.230 - Crédito Suplementar - R$ 1.932.000,00.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662807
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.231 - Crédito Suplementar - R$ 2.000.000,00.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662809
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.232 - Crédito Suplementar - R$ 2.173.854,00.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662810
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,Decreto nº 29.233 - Nº máximo de servidores postos em jornada esp de trabalho na SESAP.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662819
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DEFENSORIA PÚBLICA DO ESTADO (DPE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE CIVIL DO GOVERNADOR DO ESTADO,CONSELHO ESTADUAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE DO VICE-GOVERNADOR,,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,LEIS,,,,Lei nº 10.607 - UP - ONG Cidadão Esperança.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662793
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,LEIS,,,,Lei nº 10.608 - UP - Augusta e Respeitável Loja Simbólica Liberdade Nº 33.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662794
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,LEIS,,,,nº 10.609 - UP - Assoc Comunitária Rural dos Jovens do Fernando da Pista – Passa e Fica-RN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662795
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,LEIS,,,,Lei nº 10.610 - UP - Associação Esportiva Eronildes da Silva – AEES.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662796
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,LEIS,,,,Lei nº 10.611 - Direito à presença de doulas em maternidades casas de parto e estab hospitalares.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662797
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,PROCURADORIA GERAL DO ESTADO (PGE),,,,PAUTA DO DIA 18.10.2019,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662781
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,PROCURADORIA GERAL DO ESTADO (PGE),,,,PORTARIA Nº 274/2019-GPGEA,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662800
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA INFRA-ESTRUTURA ,AGÊNCIA REGULADORA DE SERVIÇOS PÚBLICOS DO RN (ARSEP),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA INFRA-ESTRUTURA ,DEPARTAMENTO ESTADUAL DE ESTRADAS E RODAGENS (DER) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA INFRA-ESTRUTURA ,DEPARTAMENTO ESTADUAL DE TRANSITO (DETRAN) ,,,Portaria nº 1124_2019-GADIR.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662843
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA INFRA-ESTRUTURA ,DEPARTAMENTO ESTADUAL DE TRANSITO (DETRAN) ,,,"Portaria 845_2019, Portaria 849_2019, Portaria 982_2019 E Portaria 983_2019.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662844
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA JUSTIÇA E DA CIDADANIA ,CONSELHO ESTADUAL DE DIREITOS HUMANOS E CIDADANIA,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,ACADEMIA DE POLICIA CIVIL- ACADEPOL,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,CORPO DE BOMBEIROS MILITAR ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,CORREGEDORIA GERAL (SESED),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DELEGACIA GERAL DE POLICIA CIVIL (DEGEPOL),CONSELHO SUPERIOR DE POLÍCIA - CONSEPOL,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DELEGACIA GERAL DE POLICIA CIVIL (DEGEPOL),CPPC-COMISSÃO DE PROMOÇÃO E PROGRESSÃO DO PESSOAL DA PC,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DIRETORIA DE APOIO LOGISTICO ( DAL ),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,FUNDO ESPECIAL DE SEGURANCA PUBLICA,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,GABINETE DO DELEGADO GERAL(GDG/PC),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,INSTITUTO TÉCNICO-CIENTÍFICO DA POLÍCIA (ITEP) ,,,Portaria nº 233-2019-GDG-ITEP - Revogando Portarias do IC.,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662725
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,POLÍCIA MILITAR DO ESTADO DO RN ,GABINETE DO COMANDANTE GERAL (PM),,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ADMINISTRAÇÃO E DOS RECURSOS HUMANOS ,,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ASSUNTOS FUNDIÁRIOS, COLONIZAÇÃO E APOIO À REFORMA AGRÁRIA ",,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,Arquivo,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662811
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,Arquivo,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662816
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,SEAD - PORTARIAS DE PROGRESSÃO FUNCIONAL DE SERVIDORES - 18.10.2019.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662836
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,EDITAL N. 002-2019 - PROCESSO SELETIVO BOLSA PESQUISA - FAPERN_SEAD_EGRN_2019.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662837
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,SEAD - PORTARIA SEI Nº 1341-2019 E 1343-2019 - COMISSÃO Sei.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662846
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,PORTARIA Nº 1337_2019 - GS_SEAD - folha NOVEMBRO.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662848
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),COMPANHIA DE PROCESSAMENTO DE DADOS DO RN (DATANORTE) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO - (IPERN) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",CENTRAIS DE ABASTECIMENTO DO RN. (CEASA) ,PROGRAMA FARMACIA DE TODOS -CEASA/RN,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",EMPRESA DE PESQUISA AGROPECUÁRIA DO RN (EMPARN) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",INSTITUTO DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO RN (EMATER) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",INSTITUTO DE DEFESA E INSPEÇÃO AGROPECUÁRIA DO RIO GRANDE DO NORTE (IDIARN),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CULTURA (SEEC),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",,,,Retificação,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662792
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",FUNDAÇÃO JOSÉ AUGUSTO (FJA) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",INSTITUTO DE FORMAÇÃO DE PROFESSORES PRESIDENTE KENNEDY - (IFESP) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN) ,,,Portaria nº 2319_2019 - GP_FUERN - designação dos serviços contínuos no âmbito da FUERN.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662820
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN) ,,,Portaria nº 2325_2019-GP_FUERN - Licença tratamento de saude - HUBEÔNIA MORAIS DE ALENCAR.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662821
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN) ,,,Portaria nº 2326_2019-GP_FUERN - Licença tratamento saude - ELIZABETH DE AZEVEDO SILVA BORGES.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662822
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN) ,,,Portaria nº 2327_2019-GP_FUERN - Licença tratamento saude - MARIA ERIDAN DA SILVA SANTOS.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662823
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"Registro de Preços para futuras aquisições de medicamentos para atender aos usuários beneficiados por Decisões Judiciais, com aplicação do CAP.",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662712
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"Extrato de Dispensa de Licitação – Processo: 00610119.000476/2019-62 Contratação de empresa de engenharia para aquisição e instalação de subestação rebaixadora trifásica de energia elétrica no Hospital Regional Dr. Mariano Coelho, localizado no município de Currais Novos/RN, compreendendo fornecimento de peças, materiais e demais insumos, conforme especificações e condições constantes nos ANEXOS I e II. Valor Total R$ 67.187,78 (sessenta e sete mil cento e oitenta e sete reais e setenta e oito centavos). Beneficiário EJF Empreendimentos LTDA. Cipriano Maia de Vasconcelos Secretário de Estado da Saúde Pública",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662716
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,compra de insumos de informática para manutenção e atender as necessidades urgentes do Setor de informática SUININ /SESAP.,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662717
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"EXTRATO DO CONTRATO Nº 006/2019 – Processo nº 006.10338.000089/2019-41 – HGT. Hospital Giselda Trigueiro e Diagnóstica Natal Ltda. Contrato para prestação de serviços de manutenção geral com certificação anual em uma cabine de fluxo laminar, da marca PACHANE, mod. PA-610, Série: 14.111, tombada sob o número: 012392/2011 de modo continuado, para o Hospital Giselda Trigueiro, pelo período de 12(doze), meses. Valor globa: R$ 54.000,00 (cinqüenta e quatro mil reais). Vigência 07/11/2019 a 06/11/2020. André Luciano de Araújo Prudente – Pela Contratante e Adriano Carlos de Lemos Silva – Pela Contratada.",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662724
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"O Diretor Geral do Hospital Giselda Trigueiro Convoca Empresas do Ramo de Manutenção Preventiva e Corretiva com a mão de obra em equipamentos de Radiologia. Equipamentos: Impressora a laser DRYPRO 873, Marca Konica Minolta e Equipamento: CR Regius 110 HQ, marca Konica Minolta, Para apresentarem Proposta comercial com o objetivo de darmos início ao processo de contratação dos referidos serviços por um período de 12(meses. André Luciano de Araújo Prudente DIRETOR GERAL/HGT",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662743
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"O Diretor Geral do Hospital Giselda Trigueiro no uso de suas atribuições. Convoca Empresas do ramo de acessório de radiologia, primordial ao funcionamento do Sistema Digitalizador de Imagens (Radiologia Computadorizada - CR), da marca Konica MINOLTA, 01 unidade de Lâmpada halógena para equipamento CR REGIUS 110 HQ, marca Konica MINOLTA. Para apresentarem Proposta comercial com o objetivo de darmos início ao processo de compra do mesmo. André Luciano de Araújo Prudente DIRETOR GERAL/HGT",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662755
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"O Diretor Geral do Hospital Dr. José Pedro Bezerra, usando das atribuições que nos são conferidas ee tendo em vista o que consta o processo : 00610687.000003/2019-11 reconhece a autorização de dispensabilidade, o empenho e pagamento da despesa no valor total de R$ 4.062,24 (Quatro mil sessenta e dois reais e vinte quatro centavos) em sua atual redação, haja vista a inviabilidade de competição para a realização de licitação. Jacques Fiuza Campos Diretor Geral/HJPB",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662756
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,Secretaria de Estado da Saúde Pública Coordenadoria de Recursos Humanos Subcoordenadoria de Gestão das Relações do Trabalho RESENHA DE AVERBAÇÃO DE TEMPO DE CONTRIBUIÇÃO Nº 143/2019,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662758
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,Secretaria de Estado da Saúde Pública Coordenadoria de Recursos Humanos Subcoordenadoria de Gestão das Relações do Trabalho RESENHA DE AVERBAÇÃO DE TEMPO DE CONTRIBUIÇÃO Nº 11/2019,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662759
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"PORTARIA-SEI Nº 2076, DE 17 DE OUTUBRO DE 2019. O SECRETÁRIO DE ESTADO DA SAÚDE PÚBLICA, no uso de suas atribuições. RESOLVE: Conceder adicional pelo o exercício de atividade penosa, insalubre ou periculosa, ao(s) servidor(es) abaixo discriminado(s), integrante do Quadro Geral de pessoal da Secretaria de Estado da Saúde Pública. PETRÔNIO SOUZA SPINELLI Secretário Adjunto/SESAP",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662760
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"PORTARIA-SEI Nº 2077, DE 17 DE OUTUBRO DE 2019. O SECRETÁRIO DE ESTADO DA SAÚDE PÚBLICA, no uso de suas atribuições. RESOLVE: Conceder adicional pelo o exercício de atividade penosa, insalubre ou periculosa, ao(s) servidor(es) abaixo discriminado(s), integrante do Quadro Geral de pessoal da Secretaria de Estado da Saúde Pública. PETRÔNIO SOUZA SPINELLI Secretário Adjunto/SESAP",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662761
19/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"PORTARIA-SEI Nº 2078, DE 17 DE OUTUBRO DE 2019. O SECRETARIO DE ESTADO DA SAUDE PUBLICA, no uso de suas atribuições legais, tendo em vista o que consta no processo nº 00610239.000454/2019-36, RESOLVE: Tornar sem efeito a Portaria de Licença Prêmio nº 1.806/2019-GS, publicada no DOE n° 14.500, de 17 de setembro de 2019, em nome do(a) servidor(a) Francisca Moura Silva dos Santos, matrícula nº 158.148-1v.1, lotado(a) no(a) Hospital Regional Dr. Cleodon Carlos de Andrade. PETRÔNIO SOUZA SPINELLI Secretário Adjunto/SESAP",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191019&id_doc=662762
