data_publicacao,diario,secao,subsecao1,subsecao2,subsecao3,subsecao4,subsecao5,nome_materia,materia
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / CRF,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / GABINETE,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO / SIEFI,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO /COFIS,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TRIBUTAÇÃO,SECRETARIA DE TRIBUTAÇÃO/SUCIVA,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE TURISMO,EMPRESA POTIGUAR DE PROMOÇÃO TURISTICA S.A-EMPROTUR,,,Aviso de Licitação - Terceirização de Mão de Obra,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660519
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,AGÊNCIA DE FOMENTO DO RN( AGN ),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,COMPANHIA POTIGUAR DE GÁS (POTIGAS),,,POTIGÁS - EXTRATOS DE CONTRATOS - PABLO ALVES DE SOUZA XAVIER e OUTROS.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660639
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,FUNCAÇÃO DE APOIO À PESQUISA DO ESTADO DO RN (FAPERN),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,INSTITUTO DE PESOS E MEDIDAS DO RN (IPEM),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,JUNTA COMERCIAL DO ESTADO DO RN (JUCERN),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS","SECRETARIA DO TRABALHO, DA HABITAÇÃO E DA ASSISTÊNCIA SOCIAL",COMPANHIA ESTADUAL DE HABITAÇÃO E DESENVOLVIMENTO URBANO - CEHAB,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS","SECRETARIA DO TRABALHO, DA HABITAÇÃO E DA ASSISTÊNCIA SOCIAL",FUNDAÇÃO DE ATENDIMENTO SOCIOEDUCATIVO DO ESTADO DO RIO GRANDE DO NORTE – FUNDASE/RN,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ASSESSORIA DE COMUNICAÇÃO DO ESTADO (ASSECOM) ,DEPARTAMENTO ESTADUAL DE IMPRENSA (DEI),DEI ASSEJUR,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Retificação da cessão de VOUCLENE BEZERRA - SEEC para P.M AÇU.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660624
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,ATOS,,,,Afastamento de KATIA SUELY SEABRA DE MELO WALLACE - SESAP.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660625
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONSELHO DE DESENVOLVIMENTO DO ESTADO (CDE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONSULTORIA GERAL DO ESTADO (CGE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,CONTROLADORIA GERAL DO ESTADO (CONTROL),,,,Portaria nº 060/2019 - Quinquênio,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660597
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,Decreto nº 29.177 - Ponto facultativo - Dia 04 de outubro - Sexta Feira.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660631
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,"Decreto nº 29.178 - Crédito Suplementar - R$ 685.157,72.doc",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660632
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DECRETOS,,,,Decreto nº 29.179 - Institui o Prog Est de Incentivo à Cultura - Prog Cultural Câmara Cascudo.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660633
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,DEFENSORIA PÚBLICA DO ESTADO (DPE),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE CIVIL DO GOVERNADOR DO ESTADO,CONSELHO ESTADUAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,GABINETE DO VICE-GOVERNADOR,,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,LEIS,,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,PROCURADORIA GERAL DO ESTADO (PGE),,,,PORTARIA Nº 253/2019-GPGEA,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660513
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,PROCURADORIA GERAL DO ESTADO (PGE),,,,Portaria nº 127 - 2019 - GPGE - Convocação de Estagiário de Graduação. Quadro anexo.,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660596
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,GOVERNADORIA,PROCURADORIA GERAL DO ESTADO (PGE),,,,PAUTA DO DIA 27.09.2019,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660601
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA INFRA-ESTRUTURA ,AGÊNCIA REGULADORA DE SERVIÇOS PÚBLICOS DO RN (ARSEP),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA INFRA-ESTRUTURA ,DEPARTAMENTO ESTADUAL DE ESTRADAS E RODAGENS (DER) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA INFRA-ESTRUTURA ,DEPARTAMENTO ESTADUAL DE TRANSITO (DETRAN) ,,,DETRAN - PORTARIAS REPUBLICADAS.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660648
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA JUSTIÇA E DA CIDADANIA ,CONSELHO ESTADUAL DE DIREITOS HUMANOS E CIDADANIA,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,ACADEMIA DE POLICIA CIVIL- ACADEPOL,,,Edital 044 Processo Seletivo 2019 CTEU,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660595
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,CORPO DE BOMBEIROS MILITAR ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,CORREGEDORIA GERAL (SESED),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DELEGACIA GERAL DE POLICIA CIVIL (DEGEPOL),,,PORTARIA Nº 13-2019-SP-PCRN - PROMOÇÃO - 01.06.18 a 31.08.18,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660579
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DELEGACIA GERAL DE POLICIA CIVIL (DEGEPOL),CONSELHO SUPERIOR DE POLÍCIA - CONSEPOL,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DELEGACIA GERAL DE POLICIA CIVIL (DEGEPOL),CPPC-COMISSÃO DE PROMOÇÃO E PROGRESSÃO DO PESSOAL DA PC,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,DIRETORIA DE APOIO LOGISTICO ( DAL ),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,FUNDO ESPECIAL DE SEGURANCA PUBLICA,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,GABINETE DO DELEGADO GERAL(GDG/PC),,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,INSTITUTO TÉCNICO-CIENTÍFICO DA POLÍCIA (ITEP) ,,,Portaria 219 - 2019 - GDG - ITEP. Regulamento a coleta de dados para identificação.,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660507
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,POLÍCIA MILITAR DO ESTADO DO RN ,,,licenciamento a pedido do CB GUILLERMO RODRIGO CAVALCANTI BARROS,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660493
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DA SEGURANÇA PÚBLICA E DA DEFESA SOCIAL ,POLÍCIA MILITAR DO ESTADO DO RN ,GABINETE DO COMANDANTE GERAL (PM),,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ADMINISTRAÇÃO E DOS RECURSOS HUMANOS ,,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ASSUNTOS FUNDIÁRIOS, COLONIZAÇÃO E APOIO À REFORMA AGRÁRIA ",,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,Arquivo,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660623
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,Arquivo,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660635
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),,,,SEAD - EDITAL FAPERN_SEAD Nº 001_2019 - Vagas remanescentes.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660642
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),COMPANHIA DE PROCESSAMENTO DE DADOS DO RN (DATANORTE) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO (SEAD),INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO - (IPERN) ,,,PORTARIAS E RESOLUÇÕES DE PENSÕES E APOSENTADORIAS - 28.09.2019.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660652
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,335-2019-Remoção Permuta AGENTE PENITENCIÁRIO,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660568
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,339-2019- Corregedoria - Abertura de SINDICÂNCIA,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660569
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,340-2019- Corregedoria - PRORROGAÇÃO de PADs,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660570
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,341-2019- Corregedoria - PRORROGAÇÃO de SINDICANCIAS,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660571
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,342-2019- Corregedoria - Abertura de PAD,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660572
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,343-2019- Corregedoria - Abertura de SINDICÂNCIA,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660573
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,344-2019- Corregedoria - Abertura de SINDICÂNCIA,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660574
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,345-2019- Corregedoria - Abertura de SINDICÂNCIA,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660575
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,346-2019- Corregedoria - Abertura de SINDICÂNCIA,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660576
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,347-2019- Corregedoria - Abertura de SINDICÂNCIA,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660577
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETÁRIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA (SEAP),,,,348-2019- Corregedoria - Abertura de PAD,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660578
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",CENTRAIS DE ABASTECIMENTO DO RN. (CEASA) ,PROGRAMA FARMACIA DE TODOS -CEASA/RN,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",EMPRESA DE PESQUISA AGROPECUÁRIA DO RN (EMPARN) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",INSTITUTO DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO RN (EMATER) ,,,EXTRATO DO TERMO DE CONTRATO Nº 44/2019,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660491
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",INSTITUTO DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO RN (EMATER) ,,,EXTRATO DO TERMO DE CONTRATO Nº 46/2019,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660502
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",INSTITUTO DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO RN (EMATER) ,,,Fiscal do processo n° 02610007.000297/2018-82,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660520
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETARIA DE ESTADO DA AGRICULTURA, DA PECUÁRIA E DA PESCA ",INSTITUTO DE DEFESA E INSPEÇÃO AGROPECUÁRIA DO RIO GRANDE DO NORTE (IDIARN),,,IDIARN - EDITAL DE NOTIFICAÇÃO 004_2019 - DCECISÕES ADMINISTRATIVAS.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660650
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CULTURA (SEEC),,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",FUNDAÇÃO JOSÉ AUGUSTO (FJA) ,,,Resumo do Quarto Termo Aditivo,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660531
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",INSTITUTO DE FORMAÇÃO DE PROFESSORES PRESIDENTE KENNEDY - (IFESP) ,,,Não Possui,Nenhuma matéria encontrada nessa data para essa seção.
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,"SECRETÁRIA DE ESTADO DA EDUCAÇÃO, DA CULTURA, DO ESPORTE E DO LAZER (SEEC)",UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN) ,,,Resolução 19-2019-CONSUNI - Aprova o Estatuto da UERN e revoga a Resolução Nº 09-1997-CONSUNI.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660592
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"Extrato de Inexigibilidade de Licitação – Processo: 00610483.000070-2019-21 Inscrições para servidoras Mariana Rabelo Montenegro Mat. 204.020-4 e Concita Cristina de Sequeira Moreira, Mat. 198.511-6, para participarem do 18º AUDHOSP Congresso Nacional de Auditoria em Saúde e Qualidade da Gestão e da Assistência Hospitalar ser realizado no período de 10 á 13 de setembro de 2013 em São Paulo/SP . Valor total R$ 1.290,00 (hum mil duzentos e noventa reais). Beneficiário Federação das Santas Casas e Hospitais Beneficentes do Estado de São Paulo Cipriano Maia de Vasconcelos Secretário de Estado da Saúde Pública",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660492
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"Extrato de Inexigibilidade de Licitação – Processo nº 00610700.000005-2019-94 Inscrições para as servidoras, Maura Vanessa Silva Sobreira, Mat. 79.740-0 e Rayegne Alves dos Santos Mendes , Mat. 202.583-8 participarem do 8º Congresso Brasileiro de Ciências Sociais e humanas em Saúde que tem como tem Igualdade das diferenças, enfrentamento na construção compartilhada no bem viver no SUS” ser realizado no período de 26 á 30 de setembro de 2013 em João Pessoas PB . Valor total R$ 1.800,00 (hum mil e oitocento reais). Beneficiário Associação Brasileira de Saúde Coletiva Cipriano Maia de Vasconcelos Secretário de Estado da Saúde Pública",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660504
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,Extrato do Contrato nº 028/2019 Hospital Monsenhor Walfredo Gurgel e a Promedcare Comércio e Manutenção em Equipamentos Médicos Ltda Manutenção Corretiva e Preventiva com reposição de peças originais para os equipamentos bisturi elétricos da marca MedCir a fim de atender as necessidades do Complexo Hospitalar Monsenhor Walfredo Gurgel. Pela Contratante Maria de Fátima Pereira Pinheiro e pela Contratada Zélia Maria Cosme Carvalho,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660505
28/09/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,SECRETARIAS DE ESTADO,SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,"PORTARIA-SEI Nº 1895, DE 24 DE SETEMBRO DE 2019. O SECRETÁRIO DE ESTADO DA SAÚDE PÚBLICA, no uso de suas atribuições legais. RESOLVE: Conceder licença prêmio por assiduidade, pelo prazo de 03(três) mês(es), ao(s) servidor(es) abaixo relacionado(s), pertencente(s) ao Quadro de Pessoal da Secretaria de Estado da Saúde Pública, com lotação no(a) I URSAP. MÁRCIA CAVALCANTE VINHAS LUCAS Subsecretária de Estado de Planejamento e Gestão",http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20190928&id_doc=660530
